node1	node2	distance
t55720	t93656	1
t56585	t27587	0
t56632	t123062	1
t56632	t33781	0
t56632	t42620	0
t56632	t76331	0
t5716	t178507	1
t5716	t232722	1
t5716	t3553	1
t5716	t69739	1
t57479	t203015	0
t57479	t233520	1
t57479	t80030	0
t57479	t80455	0
t57479	t88104	0
t57479	t96032	1
t57607	t116396	1
t57607	t174871	1
t57607	t22121	1
t5839	t132010	1
t5839	t169995	1
t5839	t178507	1
t5839	t226142	1
t5839	t232722	1
t5839	t71606	0
t59117	t29231	1
t59117	t89919	0
t59269	t116317	1
t59269	t119531	1
t59269	t158577	1
t59269	t195110	1
t59386	t33329	1
t59708	t106321	1
t59708	t76309	1
t59748	t202724	0
t59748	t212438	1
t59748	t40977	1
t59748	t73537	0
t59748	t88528	0
t59958	t148727	1
t59958	t151162	1
t59958	t60416	1
t59958	t75520	1
t60187	t217835	1
t6019	t146373	1
t6019	t152048	1
t6019	t64930	1
t6019	t93656	1
t60502	t110485	1
t60502	t52988	1
t60528	t119775	1
t60528	t166108	1
t60528	t182595	1
t60528	t1838	1
t60528	t220473	1
t60528	t685	1
t6073	t113457	1
t6073	t161246	1
t61260	t104328	1
t61260	t148821	1
t61260	t160412	1
t61260	t161700	1
t61260	t178507	1
t61260	t18600	1
t61260	t65954	1
t61441	t181538	1
t63683	t90107	1
t63796	t116317	1
t63796	t126262	1
t63796	t132010	1
t63796	t141978	1
t63796	t142481	1
t63796	t14725	1
t63796	t160412	1
t63796	t169995	1
t63796	t178507	1
t63796	t18671	1
t63796	t232722	1
t63796	t30406	1
t63796	t54752	1
t63796	t5839	0
t63796	t58649	1
t63796	t67932	1
t63796	t7105	1
t63796	t71606	1
t63796	t7376	1
t640	t153660	1
t640	t40977	0
t640	t93656	1
t64125	t104982	1
t64125	t17873	1
t64125	t181565	1
t64930	t121910	1
t64930	t150553	1
t65200	t111294	1
t65200	t134658	1
t65200	t181291	1
t65200	t53948	0
t65954	t116317	1
t65954	t124856	1
t65954	t132010	1
t65954	t141978	1
t65954	t142481	1
t65954	t14725	0
t65954	t152048	1
t65954	t154488	1
t65954	t160412	1
t65954	t160607	1
t65954	t161088	1
t65954	t163140	1
t65954	t169995	1
t65954	t175940	0
t65954	t178507	0
t65954	t185138	1
t65954	t18671	1
t65954	t20391	1
t65954	t21264	1
t65954	t232722	0
t65954	t3553	1
t65954	t54752	1
t65954	t685	1
t65954	t71606	1
t65954	t86746	1
t65954	t92308	1
t65954	t9248	1
t65954	t93656	1
t65954	t96163	1
t65954	t99041	1
t66836	t195110	1
t66836	t60187	1
t67574	t123423	1
t67574	t156794	1
t67932	t120013	1
t67932	t96163	1
t68229	t105062	1
t68229	t159643	1
t68229	t166883	1
t68229	t180016	1
t68229	t6019	1
t685	t168419	1
t685	t222452	1
t685	t36537	1
t685	t56109	1
t685	t94439	1
t68765	t114294	1
t68765	t151799	1
t68765	t168419	1
t68765	t17299	1
t68765	t18671	1
t68765	t29517	1
t69412	t3149	1
t69412	t87259	1
t69651	t107667	1
t69651	t156124	1
t69895	t114712	1
t69895	t146268	1
t69895	t94640	1
t70439	t136088	1
t70688	t103100	1
t70688	t196819	0
t7105	t108923	1
t7105	t132010	1
t7105	t142481	1
t7105	t14725	1
t7105	t160412	1
t7105	t169995	1
t7105	t178507	1
t7105	t182271	1
t7105	t18671	1
t7105	t205420	1
t7105	t232722	1
t7105	t54752	1
t7105	t5839	1
t7105	t71606	1
t7105	t92308	1
t7105	t96163	0
t71606	t132010	0
t71606	t161088	1
t71606	t169995	1
t71606	t178507	1
t71606	t232722	1
t71606	t3553	1
t71606	t5716	1
t71606	t9248	1
t71905	t149351	1
t73537	t116317	1
t73537	t202724	0
t73537	t40977	1
t73537	t88528	0
t7376	t114294	0
t7376	t116317	1
t7376	t126262	1
t7376	t126705	1
t7376	t142481	1
t7376	t146373	1
t7376	t150553	1
t7376	t160412	1
t7376	t178507	1
t7376	t18671	1
t7376	t232722	1
t7376	t26277	1
t7376	t30406	1
t7376	t49805	1
t7376	t54752	1
t7376	t5839	1
t7376	t65954	1
t7376	t68765	1
t7376	t95693	1
t7376	t95696	1
t7376	t96163	1
t73777	t202045	1
t74096	t80274	0
t74096	t81206	1
t74096	t95693	1
t74503	t224784	1
t74702	t104328	1
t74731	t14494	1
t74731	t180882	1
t74731	t223386	1
t74731	t9144	1
t74765	t103287	1
t74765	t17925	1
t74765	t189392	1
t74765	t229159	1
t74765	t97945	1
t76238	t169199	1
t76331	t33781	0
t76820	t198582	1
t76820	t5839	1
t77626	t151315	1
t78121	t105278	1
t78121	t113344	1
t78121	t116317	1
t78121	t126262	1
t78121	t127966	1
t78121	t128127	1
t78121	t132010	0
t78121	t141978	1
t78121	t142481	0
t78121	t14725	0
t78121	t151799	1
t78121	t154488	1
t78121	t160412	1
t78121	t164913	1
t78121	t168350	0
t78121	t168419	1
t78121	t169995	0
t78121	t178507	1
t78121	t18671	1
t78121	t207241	1
t78121	t215053	1
t78121	t232722	0
t78121	t27202	0
t78121	t3553	1
t78121	t48921	1
t78121	t53922	1
t78121	t54752	1
t78121	t5716	1
t78121	t5839	1
t78121	t63796	1
t78121	t65954	0
t78121	t7105	1
t78121	t71606	1
t78121	t92308	1
t78121	t96163	1
t78121	t99041	1
t79243	t182595	1
t79243	t218450	1
t79243	t30534	0
t79243	t74411	0
t79243	t83359	0
t79746	t118807	1
t79746	t73494	0
t80274	t40287	0
t80455	t80030	1
t81206	t152048	1
t8123	t136088	1
t82348	t114294	1
t82348	t152624	1
t82348	t26277	1
t82348	t5839	1
t82348	t63796	1
t82348	t76820	1
t8292	t215053	1
t8292	t56632	1
t83359	t203015	1
t83359	t74411	0
t83622	t155144	1
t83622	t56585	1
t85102	t90124	1
t85359	t152048	1
t85359	t16571	1
t85359	t36537	1
t85359	t48921	1
t85359	t55720	1
t85938	t155144	1
t85938	t156794	1
t85938	t94640	0
t86358	t9999	1
t86746	t126705	1
t86746	t148167	1
t86746	t151315	1
t86746	t152048	1
t86746	t157559	1
t86746	t17873	1
t86746	t6019	1
t8787	t178507	1
t8787	t23073	1
t88007	t63547	1
t88026	t76681	1
t88104	t233520	0
t88104	t42620	1
t88104	t80030	0
t88104	t80455	0
t88228	t113139	1
t88228	t113457	1
t88228	t115438	1
t88228	t116396	1
t88228	t118358	1
t88228	t132299	1
t88228	t148821	1
t88228	t174869	0
t88228	t232722	1
t88228	t74765	1
t88228	t7732	1
t88559	t31966	0
t88722	t17299	1
t88722	t220695	1
t88722	t5839	1
t88722	t95204	1
t88722	t96835	1
t8901	t111468	1
t8901	t14725	1
t89764	t150553	1
t89764	t169995	1
t89764	t23073	1
t89764	t26858	1
t89919	t145898	1
t90078	t149351	1
t90519	t125705	1
t92077	t3575	1
t92077	t65268	1
t92308	t13126	1
t92308	t132010	1
t92308	t161088	1
t92308	t169995	0
t92308	t178507	1
t92308	t182271	1
t92308	t232722	1
t92308	t33329	1
t92308	t3553	0
t92308	t71606	1
t92308	t99041	1
t9248	t132010	1
t9248	t178507	1
t9248	t232722	1
t93342	t232722	1
t93389	t5839	1
t93656	t104133	1
t93656	t161088	1
t93656	t71905	1
t94238	t158219	1
t94238	t180592	1
t94238	t190871	1
t94238	t221661	1
t94238	t224784	1
t94238	t9248	1
t94247	t152452	1
t94247	t217609	1
t94247	t71606	1
t94640	t159643	1
t94640	t182271	1
t94640	t5839	1
t94640	t98693	1
t94904	t174871	1
t94904	t36876	1
t95204	t103583	1
t95204	t150553	1
t95204	t168350	1
t95204	t3575	1
t95204	t5839	1
t95204	t61260	1
t95204	t9248	1
t95696	t169459	1
t9579	t103287	1
t96032	t156794	1
t96163	t113457	1
t96163	t128818	1
t96163	t132010	1
t96163	t150553	1
t96163	t169995	1
t96163	t178507	1
t96163	t232722	1
t96163	t71606	1
t9623	t96163	1
t96286	t7732	1
t96615	t103100	1
t96615	t139560	1
t96615	t171210	1
t96835	t111224	1
t96835	t171210	1
t96937	t155460	1
t96937	t98693	1
t96977	t119135	1
t96977	t151799	1
t96977	t40952	1
t96977	t58298	1
t97945	t181047	1
t97945	t229159	1
t9808	t9810	0
t98396	t147926	1
t98396	t163904	1
t98396	t3149	1
t98447	t3575	1
t98447	t94904	1
t98639	t119135	1
t98639	t126705	1
t98639	t172703	1
t98639	t95204	1
t99041	t161088	1
t99041	t169995	1
t99041	t178507	1
t99041	t232722	1
t99041	t3553	1
t99041	t60742	1
t99041	t96163	1
t99229	t115438	1
t99229	t19223	1
t99229	t194927	1
t99229	t217835	1
t99665	t105278	1
t99665	t207606	1
t9999	t9248	1
