node1	node2	distance
t80673	t129933	1
t80673	t48023	0
t80928	t58880	0
t81000	t91852	0
t81252	t88020	1
t81252	t92833	1
t81280	t159079	1
t81405	t202656	1
t81405	t95968	1
t81495	t204874	0
t81495	t86907	0
t8168	t103560	0
t8168	t131864	1
t8168	t231471	1
t8168	t8651	1
t81894	t69274	1
t83105	t227659	1
t83105	t73560	0
t83105	t79729	1
t83216	t69195	1
t83497	t64049	1
t83502	t202220	1
t83502	t204874	1
t83502	t3027	1
t83502	t68533	1
t83502	t74652	1
t83502	t81495	1
t83502	t90546	0
t83558	t106805	1
t85538	t186697	1
t85538	t222404	0
t85538	t29934	1
t85538	t59465	1
t85538	t74576	1
t85538	t77051	1
t85538	t82844	1
t85926	t14426	1
t86049	t72617	1
t8741	t170603	1
t8741	t45582	1
t87508	t106805	1
t87508	t99534	1
t87798	t104186	1
t87798	t168293	1
t87798	t215177	1
t88020	t129131	1
t88638	t129933	0
t88638	t1955	1
t88638	t195912	1
t88638	t204418	1
t88638	t21984	1
t88638	t80673	1
t88693	t102481	1
t88693	t102510	1
t88693	t105503	1
t88693	t127964	1
t88693	t132856	1
t88693	t133290	1
t88693	t148687	1
t88693	t15051	1
t88693	t153270	1
t88693	t18980	1
t88693	t19971	1
t88693	t31464	1
t88693	t34906	1
t88693	t39808	1
t88693	t41759	1
t88693	t62726	1
t88693	t80180	1
t88693	t98392	1
t88693	t98999	1
t89202	t173244	1
t89236	t56826	1
t89236	t71322	1
t8928	t141214	1
t8928	t18914	1
t89452	t222404	1
t89490	t111554	1
t89528	t96824	1
t89862	t74891	1
t90568	t118155	0
t90568	t155895	0
t90568	t208627	1
t90568	t42827	1
t90568	t42918	1
t90568	t56826	1
t90568	t65784	1
t90568	t74407	0
t90568	t79729	1
t90568	t80928	1
t91305	t126223	1
t91305	t127964	1
t91305	t17360	1
t91305	t188087	1
t91305	t227659	1
t91305	t62726	1
t92698	t132973	1
t92698	t159079	1
t92698	t163798	1
t92698	t98999	1
t92833	t48115	1
t9323	t71928	1
t93382	t9959	1
t94270	t6537	1
t94507	t132973	1
t94507	t36672	1
t94507	t68533	1
t94507	t74652	1
t94507	t81495	1
t94507	t86907	1
t94989	t151390	1
t94989	t213858	1
t95540	t56826	1
t95781	t18980	1
t96380	t104354	1
t96380	t188720	1
t96824	t14426	1
t98244	t114427	1
t98244	t161856	1
t98244	t214131	1
t98244	t32386	1
t98392	t101280	1
t98392	t105377	0
t98392	t159079	1
t98392	t58080	1
t98392	t81280	1
t98999	t102481	1
t98999	t104620	1
t98999	t105377	1
t98999	t107138	1
t98999	t10998	1
t98999	t114047	1
t98999	t119914	1
t98999	t132856	1
t98999	t133290	1
t98999	t15051	0
t98999	t159079	1
t98999	t16870	1
t98999	t198407	1
t98999	t199480	1
t98999	t19971	1
t98999	t221927	1
t98999	t31464	1
t98999	t39808	1
t98999	t48390	1
t98999	t58080	1
t98999	t631	1
t98999	t65526	1
t98999	t98392	1
t99071	t198407	1
t99534	t152108	1
t99534	t174286	1
t99534	t212256	1
t99534	t213446	1
t99944	t115941	0
t99944	t119914	1
t99944	t145600	1
t99944	t164434	1
t99944	t173480	1
t99944	t198407	1
t99944	t199480	0
t99944	t21312	0
t99944	t92698	1
