node1	node2	distance
t4772	t20019	1
t4772	t4679	1
t4772	t68760	1
t47881	t72573	1
t47881	t75502	1
t4793	t105457	1
t4793	t111202	1
t4793	t112677	1
t4793	t118430	1
t4793	t120203	1
t4793	t179435	1
t4793	t18530	1
t4793	t187873	1
t4793	t32868	0
t4793	t57156	1
t4793	t68760	1
t4804	t4793	1
t48152	t110650	1
t48152	t118087	1
t48152	t148610	1
t48152	t22083	1
t48238	t190353	1
t48238	t33125	1
t48238	t49393	1
t48238	t59481	1
t49393	t100593	1
t49393	t114141	1
t49393	t33125	1
t49393	t59481	1
t49928	t59112	1
t51111	t116537	1
t51111	t159621	1
t51111	t228256	1
t51111	t60792	1
t51204	t177203	1
t51204	t182771	1
t51204	t60792	1
t51204	t69888	1
t52087	t12252	1
t52087	t123834	1
t52087	t166846	1
t52087	t232121	1
t52087	t91630	1
t52114	t14457	1
t52121	t110585	1
t52121	t117790	1
t52197	t103221	1
t52197	t14912	1
t52197	t202421	0
t52197	t38377	0
t52197	t68154	0
t52455	t202421	0
t52455	t205847	1
t52455	t32884	1
t52455	t45307	0
t52455	t52197	1
t52455	t86522	1
t53262	t136643	1
t53262	t137437	1
t53262	t158026	1
t53262	t57919	1
t53262	t79079	1
t53439	t165928	1
t53917	t119715	1
t53917	t127986	1
t53917	t172750	1
t53917	t194693	1
t53917	t220079	1
t53917	t235533	1
t53917	t39981	1
t53917	t47279	1
t54187	t13066	1
t54187	t141343	1
t54187	t147282	1
t54187	t153297	1
t54187	t89137	1
t54187	t93880	1
t54233	t149291	1
t54233	t168570	1
t54421	t104437	1
t54421	t148764	1
t54421	t169190	1
t54421	t174812	1
t54421	t199482	1
t54572	t102032	1
t54572	t10739	1
t54572	t114734	1
t54572	t118430	0
t54572	t120203	1
t54572	t12301	1
t54572	t133478	1
t54572	t134350	1
t54572	t14457	1
t54572	t149291	1
t54572	t155649	1
t54572	t207147	1
t54572	t231523	1
t54572	t7268	1
t54572	t75391	1
t54572	t90367	1
t55047	t114165	1
t55047	t133478	1
t55047	t152991	1
t55047	t234204	1
t56065	t13066	1
t56065	t188230	1
t56780	t148185	1
t56780	t219411	1
t56805	t10739	1
t56805	t112677	1
t56805	t118430	0
t56805	t120203	0
t56805	t134350	1
t56805	t145583	1
t56805	t145661	1
t56805	t149291	1
t56805	t155649	1
t56805	t159053	1
t56805	t207147	0
t56805	t27825	0
t56805	t48692	1
t56805	t54572	1
t56805	t62831	0
t56805	t68760	1
t56805	t7268	0
t56805	t75391	1
t56805	t95760	1
t56900	t111219	1
t56900	t231069	1
t56900	t60792	1
t56900	t62831	1
t56900	t70441	1
t56900	t93192	1
t57059	t14457	1
t57059	t68760	1
t57156	t174015	1
t57156	t175840	1
t57156	t179435	1
t57156	t66127	1
t57177	t150388	1
t57177	t199662	1
t57177	t68760	1
t5758	t146320	1
t5758	t150388	1
t5758	t30685	1
t5758	t59074	1
t5758	t92773	1
t5765	t114141	1
t5765	t154751	1
t57743	t207147	1
t58175	t137274	1
t58639	t107100	1
t58639	t155979	1
t58639	t16062	1
t59074	t224815	1
t59098	t147527	1
t59098	t49928	1
t59194	t135428	1
t59194	t178639	1
t59194	t20133	1
t59194	t96727	1
t59271	t102032	1
t59271	t175840	1
t59271	t187873	1
t59271	t48692	1
t60538	t231163	1
t60538	t26704	1
t61658	t63862	1
t61856	t175840	1
t61856	t179435	1
t61856	t18000	1
t61856	t25988	1
t61856	t4793	1
t61856	t52087	1
t61856	t63776	1
t61856	t92773	1
t61856	t99271	1
t62105	t25288	1
t62373	t118954	1
t62373	t12135	1
t62373	t155979	1
t62373	t175840	1
t62373	t1836	1
t62373	t80226	1
t62373	t84956	1
t62373	t97488	1
t62524	t12252	1
t62646	t101138	1
t62646	t106057	1
t62646	t110577	1
t62646	t129280	1
t62646	t13825	1
t62646	t140858	1
t62646	t168319	1
t62646	t18530	1
t62646	t187873	1
t62646	t22626	1
t62646	t232121	1
t62646	t4793	1
t62646	t77001	1
t62650	t154985	1
t62831	t10739	0
t62831	t112677	1
t62831	t118430	0
t62831	t120203	0
t62831	t131427	1
t62831	t134350	1
t62831	t135428	1
t62831	t145583	1
t62831	t145661	1
t62831	t147282	1
t62831	t149291	1
t62831	t155649	1
t62831	t159053	1
t62831	t207147	1
t62831	t54572	1
t62831	t57177	1
t62831	t68760	1
t62831	t7268	0
t62831	t75391	1
t62840	t188784	1
t63149	t175840	1
t63149	t17676	1
t63149	t85929	1
t63776	t102032	1
t63776	t111202	1
t63776	t18530	1
t63776	t187873	1
t63776	t4793	1
t64910	t147527	1
t64960	t137437	1
t64960	t14519	1
t64960	t18530	1
t64960	t187873	0
t64960	t219999	1
t64960	t33644	1
t64960	t59271	1
t65414	t39981	1
t66127	t168570	0
t66127	t63862	1
t66779	t102859	1
t66863	t188899	0
t66863	t25730	1
t66863	t43073	1
t66863	t71367	0
t66863	t91399	1
t67839	t13407	1
t67839	t170479	1
t67839	t203361	1
t67839	t25730	1
t67839	t29878	1
t67839	t45307	1
t67839	t45963	1
t67839	t51204	0
t67839	t66863	0
t67839	t91399	1
t68154	t38377	1
t68760	t112677	1
t68760	t118430	0
t68760	t120203	1
t68760	t14457	1
t68760	t149291	1
t68760	t207147	1
t68760	t7268	1
t69250	t102032	1
t69250	t107100	1
t69888	t205847	1
t70337	t100593	1
t70337	t61856	1
t7039	t106057	1
t7039	t48692	1
t7039	t52087	1
t7039	t74737	1
t70441	t173461	1
t70441	t228256	1
t70441	t61779	1
t7060	t13407	1
t7060	t188959	1
t7060	t208986	1
t7060	t224815	1
t7060	t99616	1
t7063	t117790	1
t71127	t63776	1
t71169	t1034	1
t71169	t45317	1
t71169	t91630	0
t71662	t44117	1
t71662	t91577	1
t71662	t91630	1
t71721	t102859	1
t71721	t214974	1
t72114	t111202	0
t72114	t13066	0
t72114	t18530	1
t72114	t187873	1
t72114	t232121	0
t72114	t27826	1
t72114	t4793	1
t72114	t63776	1
t72114	t92773	1
t72573	t181674	1
t72573	t38377	1
t72573	t46314	1
t72573	t91399	1
t7264	t135742	1
t7268	t110054	1
t7268	t120203	0
t7268	t12301	1
t7268	t48692	1
t74266	t20133	1
t74266	t202593	0
t74266	t203136	0
t74266	t74889	0
t74266	t76751	0
t7450	t110650	1
t7450	t62840	1
t74737	t107100	1
t74737	t18530	1
t74889	t202593	1
t74889	t23524	0
t74889	t42857	0
t74889	t71221	1
t74889	t76751	0
t74972	t103957	1
t74972	t120203	1
t74972	t145583	1
t74972	t145661	1
t74972	t7268	1
t75391	t112677	1
t75391	t118430	1
t75391	t120203	1
t75391	t149291	1
t75391	t47546	1
t75391	t7268	1
t75502	t204280	1
t75692	t53262	1
t75692	t57919	1
t76751	t20133	1
t77001	t16062	1
t77001	t164120	1
t77001	t174015	1
t77001	t179435	1
t77001	t18530	1
t77001	t187873	1
t77001	t216824	0
t77001	t232121	1
t77001	t27826	1
t77001	t4793	1
t77001	t57156	1
t77001	t61856	1
t77001	t63776	1
t77765	t90934	1
t77892	t129151	1
t77892	t73822	1
t78327	t101875	1
t78327	t197795	1
t78327	t82696	1
t78879	t146606	1
t78879	t86948	0
t78960	t59605	1
t78976	t203136	0
t78976	t27399	0
t78976	t45790	1
t79079	t168570	1
t80109	t157269	1
t80502	t188899	0
t80502	t43073	0
t80502	t66863	0
t80502	t71367	1
t8075	t150388	1
t80917	t205847	1
t80917	t219999	1
t80917	t77123	1
t82161	t111219	1
t82161	t161921	1
t82161	t83613	1
t82161	t91399	1
t82696	t84956	1
t82954	t104533	1
t82954	t159053	1
t82954	t187998	1
t82954	t74972	1
t82954	t95857	1
t83613	t89816	1
t843	t123834	1
t843	t128868	1
t843	t179435	1
t843	t845	0
t843	t92354	1
t84956	t161352	1
t85373	t61658	1
t85417	t138334	0
t85417	t14519	1
t85417	t169596	1
t85417	t191677	1
t85417	t232003	1
t85417	t71169	1
t85417	t86109	1
t85417	t91630	1
t85929	t175840	1
t86008	t105886	1
t86008	t175840	1
t86008	t47881	0
t86109	t100593	0
t86109	t122964	1
t86109	t39580	1
t86109	t47351	1
t86109	t86445	1
t86109	t91630	1
t86193	t18000	1
t86310	t147527	1
t86310	t173802	1
t86445	t57919	1
t86445	t86193	1
t86522	t205014	0
t86529	t184341	1
t86529	t219999	1
t86529	t223266	1
t86529	t224815	1
t86529	t77123	1
t86529	t80917	0
t86529	t84956	1
t87904	t25730	1
t87904	t49928	1
t87904	t59098	0
t87904	t59112	1
t8865	t102128	1
t89137	t107100	1
t89137	t111038	1
t89137	t143252	1
t89137	t147282	1
t89137	t74737	0
t89813	t48152	1
t89813	t89816	1
t90367	t63862	1
t90829	t47520	0
t90829	t71221	0
t90896	t80442	1
t90903	t20133	1
t90903	t42857	1
t90903	t74266	0
t90903	t74889	0
t90903	t76751	0
t90934	t16062	1
t91092	t106320	1
t91092	t193535	0
t91092	t237535	1
t91092	t28034	0
t91494	t37254	1
t9161	t114141	1
t9161	t168319	1
t9161	t234557	1
t92233	t184724	1
t92233	t59194	1
t92663	t127827	1
t92663	t128868	1
t92663	t183814	1
t92663	t231523	1
t92773	t111202	1
t92773	t149291	1
t92773	t169190	1
t92773	t179435	1
t92773	t18530	1
t92773	t188784	1
t92773	t194693	1
t92773	t232121	1
t92773	t39981	1
t92773	t4793	1
t93323	t90934	1
t93771	t84956	1
t93880	t174812	1
t93880	t32868	1
t93880	t33644	1
t94115	t39695	1
t94415	t8075	1
t94455	t75391	1
t94455	t92959	1
t95559	t31896	0
t95746	t162083	1
t95746	t203625	1
t95760	t103957	1
t95760	t110595	1
t95760	t114165	1
t95760	t117790	1
t95760	t118430	1
t95760	t120203	0
t95760	t134350	1
t95760	t145583	0
t95760	t145661	1
t95760	t148268	1
t95760	t149291	1
t95760	t155649	1
t95760	t159053	0
t95760	t168570	1
t95760	t199441	1
t95760	t207147	1
t95760	t231523	1
t95760	t25730	1
t95760	t27825	1
t95760	t32868	1
t95760	t4793	1
t95760	t62831	1
t95760	t63862	1
t95760	t68760	1
t95760	t7268	1
t95760	t74972	1
t95760	t75391	1
t95760	t90367	1
t95857	t105914	1
t95857	t133478	1
t95857	t178590	1
t95857	t234204	1
t95857	t52087	1
t9618	t128868	1
t9618	t168319	1
t9618	t175840	1
t9618	t179435	1
t9618	t18530	1
t9618	t187873	1
t9618	t224815	1
t9618	t4793	1
t9618	t52087	1
t9618	t57156	1
t9618	t77001	1
t97488	t168319	1
t97488	t175840	1
t97488	t179435	1
t97488	t18530	1
t97488	t187873	1
t97488	t27826	1
t97488	t4793	1
t97488	t57156	1
t97488	t74737	1
t97488	t77001	1
t97488	t92773	1
t98153	t161921	1
t98153	t227310	1
t98153	t33437	1
t98153	t89813	1
t9832	t12252	1
t9832	t125347	1
t9832	t89454	1
t99271	t111038	1
t99271	t17676	1
t99271	t179435	1
t99616	t148077	1
t99616	t4793	1
t99616	t7268	1
t99680	t137274	1
t99680	t141911	1
t99680	t224815	1
